사용일자,노선명,역명,승차총승객수,하차총승객수,등록일자
20240505,3호선,가락시장,3819,4051,20240508
20240505,경부선,가산디지털단지,4441,5730,20240508
20240505,7호선,가산디지털단지,8984,8300,20240508
20240505,9호선,가양,11911,11102,20240508
20240505,우이신설선,가오리,2181,2172,20240508
20240505,경의선,가좌,3039,3052,20240508
20240505,분당선,가천대,3591,3886,20240508
20240505,경춘선,가평,2156,1704,20240508
20240505,경인선,간석,3110,2972,20240508
20240505,경춘선,갈매,1338,1197,20240508
20240505,2호선,강남,33893,33790,20240508
20240505,7호선,강남구청,4807,5293,20240508
20240505,분당선,강남구청,2859,3405,20240508
20240505,5호선,강동,9009,9006,20240508
20240505,8호선,강동구청,4658,4745,20240508
20240505,경의선,강매,1355,1314,20240508
20240505,2호선,강변(동서울터미널),21700,20408,20240508
20240505,5호선,강일,2917,2640,20240508
20240505,경춘선,강촌,562,448,20240508
20240505,5호선,개롱,2889,3080,20240508
20240505,경인선,개봉,11557,11571,20240508
20240505,분당선,개포동,2261,2291,20240508
20240505,9호선,개화,1119,1022,20240508
20240505,5호선,개화산,2826,2816,20240508
20240505,5호선,거여,4500,4271,20240508
20240505,7호선,건대입구,8246,8795,20240508
20240505,2호선,건대입구,26265,28368,20240508
20240505,공항철도 1호선,검암,3259,3477,20240508
20240505,경강선,경기광주,3899,3844,20240508
20240505,과천선,경마공원,14134,14237,20240508
20240505,3호선,경복궁(정부서울청사),12228,12747,20240508
20240505,3호선,경찰병원,2778,2862,20240508
20240505,공항철도 1호선,계양,6458,6398,20240508
20240505,5호선,고덕,4225,4294,20240508
20240505,6호선,고려대(종암),4375,4240,20240508
20240505,수인선,고색,1938,1893,20240508
20240505,3호선,고속터미널,51134,44873,20240508
20240505,7호선,고속터미널,15198,8887,20240508
20240505,9호선,고속터미널,13226,21011,20240508
20240505,안산선,고잔,4599,4479,20240508
20240505,경의선,곡산,296,304,20240508
20240505,경강선,곤지암,1515,1524,20240508
20240505,6호선,공덕,7603,7227,20240508
20240505,공항철도 1호선,공덕,1860,2534,20240508
20240505,5호선,공덕,4840,5267,20240508
20240505,경의선,공덕,2535,1781,20240508
20240505,7호선,공릉(서울과학기술대),6623,6570,20240508
20240505,9호선,공항시장,1843,1987,20240508
20240505,공항철도 1호선,공항화물청사,938,985,20240508
20240505,과천선,과천,3626,3440,20240508
20240505,경부선,관악,4050,4091,20240508
20240505,신림선,관악산(서울대),1351,1233,20240508
20240505,5호선,광나루(장신대),7013,6618,20240508
20240505,경부선,광명,2916,2123,20240508
20240505,7호선,광명사거리,11143,10964,20240508
20240505,경원선,광운대,4201,4242,20240508
20240505,5호선,광화문(세종문화회관),13203,13526,20240508
20240505,6호선,광흥창(서강),4133,4058,20240508
20240505,2호선,교대(법원.검찰청),9474,11301,20240508
20240505,3호선,교대(법원.검찰청),5519,2921,20240508
20240505,경부선,구로,10495,10831,20240508
20240505,2호선,구로디지털단지,24997,24576,20240508
20240505,분당선,구룡,1417,1529,20240508
20240505,중앙선,구리,6830,7085,20240508
20240505,9호선,구반포,419,387,20240508
20240505,6호선,구산,4198,3208,20240508
20240505,분당선,구성,2330,2477,20240508
20240505,2호선,구의(광진구청),12198,11887,20240508
20240505,경인선,구일,3152,3042,20240508
20240505,3호선,구파발,11973,12160,20240508
20240505,중앙선,국수,476,434,20240508
20240505,9호선,국회의사당,5890,5527,20240508
20240505,5호선,군자(능동),6480,7103,20240508
20240505,7호선,군자(능동),7953,6163,20240508
20240505,경부선,군포,2708,2577,20240508
20240505,경춘선,굴봉산,143,123,20240508
20240505,5호선,굽은다리(강동구민회관앞),6100,5782,20240508
20240505,경춘선,금곡,732,684,20240508
20240505,경의선,금릉,3075,2927,20240508
20240505,경부선,금정,14200,14324,20240508
20240505,경부선,금천구청,5529,5556,20240508
20240505,경의선,금촌,4108,4384,20240508
20240505,3호선,금호,4092,3908,20240508
20240505,분당선,기흥,5012,4639,20240508
20240505,5호선,길동,4667,4625,20240508
20240505,4호선,길음,10235,10167,20240508
20240505,경춘선,김유정,446,435,20240508
20240505,9호선,김포공항,6482,9136,20240508
20240505,공항철도 1호선,김포공항,7635,4375,20240508
20240505,서해선,김포공항,2617,3153,20240508
20240505,5호선,김포공항,7764,6935,20240508
20240505,5호선,까치산,14963,14536,20240508
20240505,2호선,낙성대(강감찬),15455,14979,20240508
20240505,7호선,남구로,7008,6880,20240508
20240505,수인선,남동인더스파크,489,456,20240508
20240505,3호선,남부터미널(예술의전당),13919,13274,20240508
20240505,7호선,남성,5756,5684,20240508
20240505,경부선,남영,4901,5157,20240508
20240505,8호선,남위례,2944,3027,20240508
20240505,경춘선,남춘천,2768,2663,20240508
20240505,4호선,남태령,797,521,20240508
20240505,8호선,남한산성입구(성남법원.검찰청),6316,5585,20240508
20240505,7호선,내방,5191,5229,20240508
20240505,9호선,노들,2796,2453,20240508
20240505,경부선,노량진,5630,5509,20240508
20240505,9호선,노량진,14345,14762,20240508
20240505,7호선,노원,14264,14614,20240508
20240505,4호선,노원,17239,18763,20240508
20240505,3호선,녹번,7271,6524,20240508
20240505,6호선,녹사평(용산구청),3503,3732,20240508
20240505,경원선,녹양,2382,2344,20240508
20240505,경원선,녹천,2219,2007,20240508
20240505,7호선,논현,5297,5653,20240508
20240505,경의선,능곡,2657,2657,20240508
20240505,8호선,단대오거리,5731,5531,20240508
20240505,수인선,달월,42,35,20240508
20240505,5호선,답십리,7699,6911,20240508
20240505,4호선,당고개,5356,4940,20240508
20240505,신림선,당곡,2621,2633,20240508
20240505,9호선,당산,9541,9405,20240508
20240505,2호선,당산,7221,7885,20240508
20240505,경부선,당정,3003,2952,20240508
20240505,일산선,대곡,1434,1245,20240508
20240505,과천선,대공원,2299,2306,20240508
20240505,7호선,대림(구로구청),9843,9157,20240508
20240505,2호선,대림(구로구청),15764,16374,20240508
20240505,분당선,대모산입구,2596,2533,20240508
20240505,신림선,대방,1517,1263,20240508
20240505,경부선,대방,4872,5419,20240508
20240505,경춘선,대성리,3076,3285,20240508
20240505,안산선,대야미,2608,2404,20240508
20240505,3호선,대청,4216,4038,20240508
20240505,3호선,대치,6077,5447,20240508
20240505,일산선,대화,10639,8583,20240508
20240505,6호선,대흥(서강대앞),4114,4223,20240508
20240505,경원선,덕계,3024,2832,20240508
20240505,중앙선,덕소,3181,3139,20240508
20240505,경원선,덕정,3281,3191,20240508
20240505,3호선,도곡,1964,2106,20240508
20240505,분당선,도곡,2949,2950,20240508
20240505,중앙선,도농,5239,5129,20240508
20240505,2호선,도림천,442,460,20240508
20240505,경원선,도봉,3124,2922,20240508
20240505,7호선,도봉산,4017,5217,20240508
20240505,경원선,도봉산,4556,3151,20240508
20240505,중앙선,도심,1151,1038,20240508
20240505,경인선,도원,1520,1582,20240508
20240505,경인선,도화,2218,2107,20240508
20240505,3호선,독립문,4775,4813,20240508
20240505,6호선,독바위,1411,1525,20240508
20240505,경부선,독산,5845,5882,20240508
20240505,6호선,돌곶이,6162,5764,20240508
20240505,4호선,동대문,8745,9812,20240508
20240505,1호선,동대문,9077,9752,20240508
20240505,4호선,동대문역사문화공원(DDP),14774,12791,20240508
20240505,5호선,동대문역사문화공원(DDP),1426,1559,20240508
20240505,2호선,동대문역사문화공원(DDP),11572,14441,20240508
20240505,3호선,동대입구,5746,6000,20240508
20240505,경원선,동두천,987,1086,20240508
20240505,경원선,동두천중앙,1921,1850,20240508
20240505,1호선,동묘앞,6753,6908,20240508
20240505,6호선,동묘앞,4954,5087,20240508
20240505,경인선,동암,9142,9259,20240508
20240505,경인선,동인천,8461,8090,20240508
20240505,4호선,동작(현충원),530,665,20240508
20240505,9호선,동작(현충원),993,970,20240508
20240505,경부선,두정,5419,5839,20240508
20240505,5호선,둔촌동,4823,4856,20240508
20240505,9호선2~3단계,둔촌오륜,780,677,20240508
20240505,9호선,등촌,5264,5311,20240508
20240505,6호선,디지털미디어시티,5752,5921,20240508
20240505,경의선,디지털미디어시티,1650,1464,20240508
20240505,공항철도 1호선,디지털미디어시티,4152,4066,20240508
20240505,2호선,뚝섬,12541,12348,20240508
20240505,5호선,마곡,4004,4146,20240508
20240505,9호선,마곡나루(서울식물원),5705,5694,20240508
20240505,공항철도 1호선,마곡나루(서울식물원),2430,2786,20240508
20240505,일산선,마두,3315,3284,20240508
20240505,7호선,마들,5965,5602,20240508
20240505,경춘선,마석,2198,2135,20240508
20240505,5호선,마장,2906,2771,20240508
20240505,5호선,마천,3442,3351,20240508
20240505,5호선,마포,5725,5841,20240508
20240505,6호선,마포구청,6821,6251,20240508
20240505,중앙선,망우,4793,4826,20240508
20240505,6호선,망원,10320,10952,20240508
20240505,경원선,망월사,4198,4210,20240508
20240505,분당선,망포,6569,6538,20240508
20240505,분당선,매교,2378,2359,20240508
20240505,3호선,매봉,4190,4094,20240508
20240505,분당선,매탄권선,2817,2753,20240508
20240505,7호선,먹골,5454,5469,20240508
20240505,7호선,면목,7518,7347,20240508
20240505,4호선,명동,29264,32296,20240508
20240505,5호선,명일,5192,5224,20240508
20240505,경부선,명학,2876,2742,20240508
20240505,8호선,모란,2662,2411,20240508
20240505,분당선,모란,10665,11181,20240508
20240505,5호선,목동,7358,7494,20240508
20240505,8호선,몽촌토성(평화의문),3389,3265,20240508
20240505,3호선,무악재,2088,2102,20240508
20240505,2호선,문래,8095,8731,20240508
20240505,경의선,문산,3383,3528,20240508
20240505,8호선,문정,5771,5805,20240508
20240505,분당선,미금,7162,7525,20240508
20240505,5호선,미사,9679,9894,20240508
20240505,4호선,미아(서울사이버대학),8368,7792,20240508
20240505,4호선,미아사거리,15282,14627,20240508
20240505,안산선,반월,2332,2230,20240508
20240505,7호선,반포,3123,2967,20240508
20240505,5호선,발산,10417,10954,20240508
20240505,2호선,방배,6352,6429,20240508
20240505,5호선,방이,4158,4003,20240508
20240505,경원선,방학,5959,5736,20240508
20240505,5호선,방화,3671,3619,20240508
20240505,장항선,배방,816,814,20240508
20240505,경의선,백마,3398,3412,20240508
20240505,일산선,백석,5582,5501,20240508
20240505,경춘선,백양리,68,67,20240508
20240505,경인선,백운,4279,4211,20240508
20240505,6호선,버티고개,1005,1074,20240508
20240505,과천선,범계,14591,14639,20240508
20240505,경춘선,별내,1661,1620,20240508
20240505,경부선,병점,9739,10221,20240508
20240505,7호선,보라매,3179,3139,20240508
20240505,신림선,보라매,1836,1731,20240508
20240505,신림선,보라매공원,863,908,20240508
20240505,신림선,보라매병원,2440,2409,20240508
20240505,6호선,보문,4181,3759,20240508
20240505,우이신설선,보문,983,1031,20240508
20240505,경원선,보산,1205,1471,20240508
20240505,분당선,보정,1148,1080,20240508
20240505,분당선,복정,8,0,20240508
20240505,8호선,복정,4720,4316,20240508
20240505,장항선,봉명,595,585,20240508
20240505,9호선2~3단계,봉은사,16050,17459,20240508
20240505,2호선,봉천,12364,11686,20240508
20240505,6호선,봉화산(서울의료원),3864,3792,20240508
20240505,경인선,부개,4698,4341,20240508
20240505,경강선,부발,1614,1509,20240508
20240505,경인선,부천,21447,21461,20240508
20240505,서해선,부천종합운동장,1216,1019,20240508
20240505,경인선,부평,22077,22389,20240508
20240505,우이신설선,북한산보국문,3670,3306,20240508
20240505,우이신설선,북한산우이,2266,2109,20240508
20240505,3호선,불광,9085,9603,20240508
20240505,6호선,불광,2981,2569,20240508
20240505,7호선,사가정,8500,8244,20240508
20240505,2호선,사당,21123,22717,20240508
20240505,4호선,사당,15301,14268,20240508
20240505,경춘선,사릉,1015,1076,20240508
20240505,수인선,사리,2724,2313,20240508
20240505,9호선,사평,1918,1896,20240508
20240505,안산선,산본,9004,9443,20240508
20240505,8호선,산성,2928,2973,20240508
20240505,4호선,삼각지,4157,5134,20240508
20240505,6호선,삼각지,5172,4306,20240508
20240505,경강선,삼동,1060,1057,20240508
20240505,2호선,삼성(무역센터),33038,30587,20240508
20240505,9호선2~3단계,삼성중앙,2431,2408,20240508
20240505,일산선,삼송,10854,10469,20240508
20240505,우이신설선,삼양,1126,1157,20240508
20240505,우이신설선,삼양사거리,1425,1391,20240508
20240505,9호선2~3단계,삼전,4058,3927,20240508
20240505,분당선,상갈,2752,2768,20240508
20240505,4호선,상계,10146,9343,20240508
20240505,7호선,상도,5623,5436,20240508
20240505,안산선,상록수,8386,8418,20240508
20240505,중앙선,상봉,3724,3657,20240508
20240505,7호선,상봉,9978,9549,20240508
20240505,6호선,상수,9119,9812,20240508
20240505,2호선,상왕십리,7437,7080,20240508
20240505,6호선,상월곡(한국과학기술연구원),3394,2946,20240508
20240505,5호선,상일동,6654,6628,20240508
20240505,경춘선,상천,471,358,20240508
20240505,6호선,새절(신사),6293,6067,20240508
20240505,신림선,샛강,770,874,20240508
20240505,9호선,샛강,2016,1945,20240508
20240505,경의선,서강대,1364,1428,20240508
20240505,5호선,서대문,5321,5085,20240508
20240505,경부선,서동탄,829,863,20240508
20240505,경원선,서빙고,2011,2173,20240508
20240505,신림선,서울대벤처타운,5901,5425,20240508
20240505,2호선,서울대입구(관악구청),24327,24166,20240508
20240505,분당선,서울숲,7693,7607,20240508
20240505,1호선,서울역,40787,38295,20240508
20240505,경부선,서울역,11655,3390,20240508
20240505,공항철도 1호선,서울역,16571,14026,20240508
20240505,4호선,서울역,5748,16889,20240508
20240505,경의선,서울역,1264,1154,20240508
20240505,신림선,서울지방병무청,1600,1721,20240508
20240505,신림선,서원,2223,1992,20240508
20240505,경부선,서정리,4848,5881,20240508
20240505,2호선,서초,13146,12136,20240508
20240505,분당선,서현,14015,13985,20240508
20240505,경원선,석계,4051,4556,20240508
20240505,6호선,석계,6296,6458,20240508
20240505,경부선,석수,4144,3815,20240508
20240505,8호선,석촌,4465,5485,20240508
20240505,9호선2~3단계,석촌,5067,4239,20240508
20240505,9호선2~3단계,석촌고분,3662,3668,20240508
20240505,분당선,선릉,2786,4080,20240508
20240505,2호선,선릉,13544,11739,20240508
20240505,과천선,선바위,3323,2943,20240508
20240505,9호선,선유도,3191,3111,20240508
20240505,분당선,선정릉,2159,1991,20240508
20240505,9호선2~3단계,선정릉,3323,3662,20240508
20240505,경부선,성균관대,8708,8876,20240508
20240505,경강선,성남,702,639,20240508
20240505,2호선,성수,26480,28600,20240508
20240505,4호선,성신여대입구(돈암),13010,12733,20240508
20240505,우이신설선,성신여대입구(돈암),2238,2652,20240508
20240505,경부선,성환,2894,3021,20240508
20240505,경부선,세류,2149,2254,20240508
20240505,경부선,세마,1878,1746,20240508
20240505,경강선,세종대왕릉,314,290,20240508
20240505,수인선,소래포구,3207,3130,20240508
20240505,경인선,소사,4229,4096,20240508
20240505,경원선,소요산,1089,1175,20240508
20240505,우이신설선,솔밭공원,1381,1278,20240508
20240505,우이신설선,솔샘,2829,2593,20240508
20240505,경인선,송내,12103,11807,20240508
20240505,수인선,송도,1283,1205,20240508
20240505,5호선,송정,3561,3512,20240508
20240505,경부선,송탄,3586,3722,20240508
20240505,8호선,송파,5182,5043,20240508
20240505,9호선2~3단계,송파나루,3454,3747,20240508
20240505,분당선,수내,5754,5244,20240508
20240505,7호선,수락산,6519,6461,20240508
20240505,안산선,수리산,2029,1691,20240508
20240505,경의선,수색,1223,1317,20240508
20240505,3호선,수서,11547,10738,20240508
20240505,분당선,수서,10112,10381,20240508
20240505,분당선,수원,6107,5478,20240508
20240505,경부선,수원,38037,38058,20240508
20240505,분당선,수원시청,7972,9009,20240508
20240505,4호선,수유(강북구청),20193,19620,20240508
20240505,8호선,수진,3568,3302,20240508
20240505,4호선,숙대입구(갈월),8589,8148,20240508
20240505,7호선,숭실대입구(살피재),6043,6169,20240508
20240505,수인선,숭의,1885,1683,20240508
20240505,1호선,시청,10608,10119,20240508
20240505,2호선,시청,8804,6422,20240508
20240505,분당선,신갈,1926,1953,20240508
20240505,5호선,신금호,3198,3258,20240508
20240505,5호선,신길,2612,2574,20240508
20240505,경부선,신길,4463,3713,20240508
20240505,안산선,신길온천,1180,1089,20240508
20240505,경춘선,신내,1155,1102,20240508
20240505,9호선,신논현,17200,16624,20240508
20240505,2호선,신답,731,811,20240508
20240505,2호선,신당,8700,9913,20240508
20240505,6호선,신당,5512,5865,20240508
20240505,2호선,신대방,15300,14620,20240508
20240505,7호선,신대방삼거리,7419,7117,20240508
20240505,2호선,신도림,29059,29358,20240508
20240505,경부선,신도림,1992,2394,20240508
20240505,경강선,신둔도예촌,966,876,20240508
20240505,2호선,신림,33452,32399,20240508
20240505,신림선,신림,1191,1444,20240508
20240505,9호선,신목동,1742,1582,20240508
20240505,9호선,신반포,2146,2116,20240508
20240505,9호선,신방화,3765,3751,20240508
20240505,3호선,신사,12247,12642,20240508
20240505,우이신설선,신설동,1046,1011,20240508
20240505,2호선,신설동,2530,2506,20240508
20240505,1호선,신설동,7150,7034,20240508
20240505,4호선,신용산,11713,12238,20240508
20240505,중앙선,신원,107,107,20240508
20240505,경원선,신이문,4588,4393,20240508
20240505,5호선,신정(은행정),6540,5694,20240508
20240505,2호선,신정네거리,5088,5283,20240508
20240505,장항선,신창(순천향대),1012,1199,20240508
20240505,경의선,신촌,283,394,20240508
20240505,2호선,신촌,27048,28015,20240508
20240505,수인선,신포,1019,1038,20240508
20240505,7호선,신풍,6257,5838,20240508
20240505,8호선,신흥,3107,3144,20240508
20240505,4호선,쌍문,15802,14381,20240508
20240505,장항선,쌍용(나사렛대),1439,1457,20240508
20240505,장항선,아산,3426,2571,20240508
20240505,중앙선,아신,460,439,20240508
20240505,5호선,아차산(어린이대공원후문),8949,8673,20240508
20240505,2호선,아현,5493,5221,20240508
20240505,3호선,안국,15154,15099,20240508
20240505,안산선,안산,9950,9249,20240508
20240505,6호선,안암(고대병원앞),5491,5548,20240508
20240505,경부선,안양,12192,12222,20240508
20240505,8호선,암사,8739,8261,20240508
20240505,3호선,압구정,15176,15856,20240508
20240505,분당선,압구정로데오,10567,12135,20240508
20240505,5호선,애오개,2822,2863,20240508
20240505,경의선,야당,5384,5715,20240508
20240505,수인선,야목,208,170,20240508
20240505,분당선,야탑,14294,14414,20240508
20240505,3호선,약수,7075,6837,20240508
20240505,6호선,약수,1767,1844,20240508
20240505,중앙선,양수,1380,1272,20240508
20240505,중앙선,양원,1356,1356,20240508
20240505,3호선,양재(서초구청),12632,13642,20240508
20240505,중앙선,양정,345,255,20240508
20240505,경원선,양주,4512,4457,20240508
20240505,2호선,양천구청,3215,3218,20240508
20240505,9호선,양천향교,4257,4268,20240508
20240505,5호선,양평,2918,2870,20240508
20240505,중앙선,양평,2370,2088,20240508
20240505,7호선,어린이대공원(세종대),8650,8406,20240508
20240505,수인선,어천,852,949,20240508
20240505,9호선2~3단계,언주,4297,4395,20240508
20240505,5호선,여의나루,5935,9077,20240508
20240505,9호선,여의도,14201,11506,20240508
20240505,5호선,여의도,13244,12613,20240508
20240505,경강선,여주,2606,2391,20240508
20240505,경인선,역곡,13364,13535,20240508
20240505,2호선,역삼,12108,12616,20240508
20240505,6호선,역촌,2242,2479,20240508
20240505,수인선,연수,3360,3440,20240508
20240505,3호선,연신내,19217,18721,20240508
20240505,6호선,연신내,6,0,20240508
20240505,경원선,연천,928,892,20240508
20240505,9호선,염창,8809,8480,20240508
20240505,경부선,영등포,38099,37642,20240508
20240505,2호선,영등포구청,8578,8815,20240508
20240505,5호선,영등포구청,1698,1560,20240508
20240505,5호선,영등포시장,6311,6399,20240508
20240505,공항철도 1호선,영종,2810,2908,20240508
20240505,분당선,영통,5328,5347,20240508
20240505,3호선,오금,2713,2577,20240508
20240505,5호선,오금,1436,1348,20240508
20240505,경인선,오류동,6888,6537,20240508
20240505,분당선,오리,5128,4232,20240508
20240505,5호선,오목교(목동운동장앞),11170,11452,20240508
20240505,수인선,오목천,2100,1843,20240508
20240505,중앙선,오빈,218,192,20240508
20240505,경부선,오산,8043,8006,20240508
20240505,경부선,오산대,2212,2045,20240508
20240505,안산선,오이도,4793,4814,20240508
20240505,3호선,옥수,4569,4735,20240508
20240505,경원선,옥수,61,41,20240508
20240505,경인선,온수(성공회대입구),3935,3489,20240508
20240505,7호선,온수(성공회대입구),3832,3833,20240508
20240505,장항선,온양온천,3799,3607,20240508
20240505,9호선2~3단계,올림픽공원(한국체대),11295,11328,20240508
20240505,5호선,올림픽공원(한국체대),5593,5508,20240508
20240505,5호선,왕십리(성동구청),2549,3401,20240508
20240505,경원선,왕십리(성동구청),12270,12306,20240508
20240505,2호선,왕십리(성동구청),9220,9150,20240508
20240505,경원선,외대앞,5158,4953,20240508
20240505,2호선,용답,1670,1597,20240508
20240505,2호선,용두(동대문구청),1160,1205,20240508
20240505,7호선,용마산(용마폭포공원),2973,2909,20240508
20240505,중앙선,용문,2819,2531,20240508
20240505,경부선,용산,45355,42540,20240508
20240505,5호선,우장산,6940,6988,20240508
20240505,중앙선,운길산,580,619,20240508
20240505,공항철도 1호선,운서,7330,8060,20240508
20240505,경의선,운정,3876,3787,20240508
20240505,경의선,운천,4,1,20240508
20240505,일산선,원당,5555,5321,20240508
20240505,중앙선,원덕,293,250,20240508
20240505,수인선,원인재,2447,2567,20240508
20240505,서해선,원종,2873,2823,20240508
20240505,일산선,원흥,5590,5439,20240508
20240505,경원선,월계,3354,3083,20240508
20240505,6호선,월곡(동덕여대),5084,5019,20240508
20240505,수인선,월곶,1658,1515,20240508
20240505,6호선,월드컵경기장(성산),3012,2965,20240508
20240505,경의선,월롱,667,829,20240508
20240505,3호선,을지로3가,4908,4975,20240508
20240505,2호선,을지로3가,12123,11942,20240508
20240505,2호선,을지로4가,5976,5953,20240508
20240505,5호선,을지로4가,2155,2399,20240508
20240505,2호선,을지로입구,26446,26870,20240508
20240505,경원선,응봉,1085,953,20240508
20240505,6호선,응암,9372,9279,20240508
20240505,경부선,의왕,4339,4223,20240508
20240505,경원선,의정부,13548,13491,20240508
20240505,2호선,이대,8459,9084,20240508
20240505,경강선,이매,668,499,20240508
20240505,분당선,이매,3373,3418,20240508
20240505,7호선,이수,8118,7971,20240508
20240505,경강선,이천,2246,2312,20240508
20240505,경원선,이촌(국립중앙박물관),2645,2017,20240508
20240505,4호선,이촌(국립중앙박물관),9131,9196,20240508
20240505,6호선,이태원,11703,11556,20240508
20240505,과천선,인덕원,11954,12097,20240508
20240505,수인선,인천,959,1381,20240508
20240505,경인선,인천,2866,2022,20240508
20240505,공항철도 1호선,인천공항1터미널,14119,17402,20240508
20240505,공항철도 1호선,인천공항2터미널,6566,7164,20240508
20240505,수인선,인천논현,2873,3020,20240508
20240505,수인선,인하대,3061,2961,20240508
20240505,경의선,일산,5460,5086,20240508
20240505,3호선,일원,3701,3665,20240508
20240505,경의선,임진강,38,36,20240508
20240505,7호선,자양(뚝섬한강공원),4082,3986,20240508
20240505,8호선,잠실(송파구청),14212,15545,20240508
20240505,2호선,잠실(송파구청),59740,57060,20240508
20240505,2호선,잠실나루,5274,5231,20240508
20240505,2호선,잠실새내,13137,13296,20240508
20240505,3호선,잠원,2093,2076,20240508
20240505,7호선,장승배기,4352,4376,20240508
20240505,7호선,장암,1171,786,20240508
20240505,8호선,장지,9625,9066,20240508
20240505,5호선,장한평,8758,8616,20240508
20240505,경원선,전곡,1436,1314,20240508
20240505,우이신설선,정릉,2801,2380,20240508
20240505,일산선,정발산,6205,6226,20240508
20240505,과천선,정부과천청사,4152,4105,20240508
20240505,안산선,정왕,5726,5815,20240508
20240505,분당선,정자,7952,8296,20240508
20240505,1호선,제기동,8588,8617,20240508
20240505,경인선,제물포,4944,4747,20240508
20240505,1호선,종각,13762,13094,20240508
20240505,3호선,종로3가,5729,7095,20240508
20240505,1호선,종로3가,13457,12935,20240508
20240505,5호선,종로3가,11163,10955,20240508
20240505,1호선,종로5가,13870,12651,20240508
20240505,9호선2~3단계,종합운동장,4157,3397,20240508
20240505,2호선,종합운동장,8385,9233,20240508
20240505,경인선,주안,11719,10243,20240508
20240505,일산선,주엽,5104,5095,20240508
20240505,분당선,죽전,7243,8099,20240508
20240505,7호선,중계,7404,7012,20240508
20240505,7호선,중곡,5417,4974,20240508
20240505,경인선,중동,4811,4600,20240508
20240505,중앙선,중랑,3460,3319,20240508
20240505,안산선,중앙,11339,11861,20240508
20240505,9호선2~3단계,중앙보훈병원,3978,3621,20240508
20240505,7호선,중화,5319,4981,20240508
20240505,9호선,증미,2683,2662,20240508
20240505,6호선,증산(명지대앞),5359,5192,20240508
20240505,3호선,지축,3634,3394,20240508
20240505,중앙선,지평,50,65,20240508
20240505,경원선,지행,4272,4366,20240508
20240505,경부선,직산,670,667,20240508
20240505,경부선,진위,834,782,20240508
20240505,경원선,창동,1,0,20240508
20240505,4호선,창동,14777,15395,20240508
20240505,6호선,창신,1722,1555,20240508
20240505,경춘선,천마산,897,807,20240508
20240505,경부선,천안,6584,6654,20240508
20240505,7호선,천왕,4995,4749,20240508
20240505,5호선,천호(풍납토성),12878,11805,20240508
20240505,8호선,천호(풍납토성),9089,10282,20240508
20240505,7호선,철산,9778,9981,20240508
20240505,6호선,청구,2008,1853,20240508
20240505,5호선,청구,1783,1800,20240508
20240505,7호선,청담,5869,6499,20240508
20240505,공항철도 1호선,청라국제도시,3468,3523,20240508
20240505,경원선,청량리(서울시립대입구),16727,15483,20240508
20240505,1호선,청량리(서울시립대입구),13422,13484,20240508
20240505,분당선,청명,2172,2135,20240508
20240505,경원선,청산,104,107,20240508
20240505,경춘선,청평,2019,1769,20240508
20240505,경강선,초월,1729,1638,20240508
20240505,안산선,초지,2487,2432,20240508
20240505,4호선,총신대입구(이수),10146,10883,20240508
20240505,경춘선,춘천,1624,1309,20240508
20240505,4호선,충무로,12774,13229,20240508
20240505,3호선,충무로,4,0,20240508
20240505,5호선,충정로(경기대입구),1462,1429,20240508
20240505,2호선,충정로(경기대입구),3833,3841,20240508
20240505,경의선,탄현,4248,3930,20240508
20240505,장항선,탕정,999,999,20240508
20240505,7호선,태릉입구,4845,4635,20240508
20240505,6호선,태릉입구,3241,3378,20240508
20240505,분당선,태평,7910,7442,20240508
20240505,경춘선,퇴계원,1989,1926,20240508
20240505,경의선,파주,710,645,20240508
20240505,경강선,판교,3175,2837,20240508
20240505,중앙선,팔당,782,820,20240508
20240505,경춘선,평내호평,3035,2943,20240508
20240505,과천선,평촌,6067,5774,20240508
20240505,경부선,평택,11766,12360,20240508
20240505,경부선,평택지제,3049,2839,20240508
20240505,경의선,풍산,3477,3506,20240508
20240505,7호선,하계,9101,8614,20240508
20240505,5호선,하남검단산,4607,4582,20240508
20240505,5호선,하남시청(덕풍?신장),4279,4077,20240508
20240505,5호선,하남풍산,2606,2632,20240508
20240505,7호선,학동,6462,6571,20240508
20240505,3호선,학여울,720,687,20240508
20240505,6호선,한강진,8018,9476,20240508
20240505,경의선,한국항공대,896,880,20240508
20240505,경원선,한남,1595,1625,20240508
20240505,안산선,한대앞,5171,5116,20240508
20240505,4호선,한성대입구(삼선교),8042,7951,20240508
20240505,9호선2~3단계,한성백제,1698,1526,20240508
20240505,2호선,한양대,2664,2737,20240508
20240505,분당선,한티,9686,9251,20240508
20240505,6호선,합정,9561,9108,20240508
20240505,2호선,합정,23015,25319,20240508
20240505,5호선,행당,3889,3536,20240508
20240505,경의선,행신,4600,4451,20240508
20240505,4호선,혜화,27475,28181,20240508
20240505,수인선,호구포,1913,1916,20240508
20240505,2호선,홍대입구,67333,71399,20240508
20240505,공항철도 1호선,홍대입구,15745,14160,20240508
20240505,경의선,홍대입구,2238,2961,20240508
20240505,3호선,홍제,9433,8944,20240508
20240505,우이신설선,화계,2067,1925,20240508
20240505,5호선,화곡,14038,13135,20240508
20240505,6호선,화랑대(서울여대입구),5041,4239,20240508
20240505,경부선,화서,12652,11968,20240508
20240505,일산선,화정,9877,10274,20240508
20240505,중앙선,회기,15409,15348,20240508
20240505,경원선,회룡,6974,6882,20240508
